"Feature.Name","Integer.Version","Orignal.Version"
"Engine_Horsepower","2","Variable"
"Hydraulics","1","2 Valve"
"Hydraulics","2","3 Valve"
"Hydraulics","3","4 Valve"
"Hydraulics","4","Auxiliary"
"Hydraulics","5","Base + 1 Function"
"Hydraulics","6","Base + 2 Function"
"Hydraulics","7","Base + 3 Function"
"Hydraulics","8","Base + 4 Function"
"Hydraulics","9","Base + 5 Function"
"Hydraulics","10","Base + 6 Function"
"Hydraulics","11","None or Unspecified"
"Hydraulics","12","Standard"
"Pushblock","1","None or Unspecified"
"Pushblock","2","Yes"
"Ripper","1","Multi Shank"
"Ripper","2","None or Unspecified"
"Ripper","3","Single Shank"
"Ripper","4","Yes"
"Scarifier","1","None or Unspecified"
"Scarifier","2","Yes"
"Tip_Control","1","None or Unspecified"
"Tip_Control","2","Sideshift & Tip"
"Tip_Control","3","Tip"
"Tire_Size","1","10"""
"Tire_Size","2","10 inch"
"Tire_Size","3","13"""
"Tire_Size","4","14"""
"Tire_Size","5","15.5"
"Tire_Size","6","15.5"""
"Tire_Size","7","17.5"
"Tire_Size","8","17.5"""
"Tire_Size","9","20.5"
"Tire_Size","10","20.5"""
"Tire_Size","11","23.1"""
"Tire_Size","12","23.5"
"Tire_Size","13","23.5"""
"Tire_Size","14","26.5"
"Tire_Size","15","29.5"
"Tire_Size","16","7.0"""
"Tire_Size","17","None or Unspecified"
"Coupler","1","Hydraulic"
"Coupler","2","Manual"
"Coupler","3","None or Unspecified"
"Coupler_System","1","None or Unspecified"
"Coupler_System","2","Yes"
"Grouser_Tracks","1","None or Unspecified"
"Grouser_Tracks","2","Yes"
"Hydraulics_Flow","1","High Flow"
"Hydraulics_Flow","2","None or Unspecified"
"Hydraulics_Flow","3","Standard"
"Track_Type","1","Rubber"
"Track_Type","2","Steel"
"Undercarriage_Pad_Width","1","14 inch"
"Undercarriage_Pad_Width","2","15 inch"
"Undercarriage_Pad_Width","3","16 inch"
"Undercarriage_Pad_Width","4","18 inch"
"Undercarriage_Pad_Width","5","20 inch"
"Undercarriage_Pad_Width","6","22 inch"
"Undercarriage_Pad_Width","7","24 inch"
"Undercarriage_Pad_Width","8","25 inch"
"Undercarriage_Pad_Width","9","26 inch"
"Undercarriage_Pad_Width","10","27 inch"
"Undercarriage_Pad_Width","11","28 inch"
"Undercarriage_Pad_Width","12","30 inch"
"Undercarriage_Pad_Width","13","31.5 inch"
"Undercarriage_Pad_Width","14","31 inch"
"Undercarriage_Pad_Width","15","32 inch"
"Undercarriage_Pad_Width","16","33 inch"
"Undercarriage_Pad_Width","17","34 inch"
"Undercarriage_Pad_Width","18","36 inch"
"Undercarriage_Pad_Width","19","None or Unspecified"
"Stick_Length","1","10' 10"""
"Stick_Length","2","10' 2"""
"Stick_Length","3","10' 6"""
"Stick_Length","4","11' 0"""
"Stick_Length","5","11' 10"""
"Stick_Length","6","12' 10"""
"Stick_Length","7","12' 4"""
"Stick_Length","8","12' 8"""
"Stick_Length","9","13' 10"""
"Stick_Length","10","13' 7"""
"Stick_Length","11","13' 9"""
"Stick_Length","12","14' 1"""
"Stick_Length","13","15' 4"""
"Stick_Length","14","15' 9"""
"Stick_Length","15","19' 8"""
"Stick_Length","16","24' 3"""
"Stick_Length","17","6' 3"""
"Stick_Length","18","7' 10"""
"Stick_Length","19","8' 10"""
"Stick_Length","20","8' 2"""
"Stick_Length","21","8' 4"""
"Stick_Length","22","8' 6"""
"Stick_Length","23","9' 10"""
"Stick_Length","24","9' 2"""
"Stick_Length","25","9' 5"""
"Stick_Length","26","9' 6"""
"Stick_Length","27","9' 7"""
"Stick_Length","28","9' 8"""
"Stick_Length","29","None or Unspecified"
"Thumb","1","Hydraulic"
"Thumb","2","Manual"
"Thumb","3","None or Unspecified"
"Pattern_Changer","1","No"
"Pattern_Changer","2","None or Unspecified"
"Pattern_Changer","3","Yes"
"Grouser_Type","1","Double"
"Grouser_Type","2","Single"
"Grouser_Type","3","Triple"
"Backhoe_Mounting","1","None or Unspecified"
"Backhoe_Mounting","2","Yes"
"Blade_Type","1","Angle"
"Blade_Type","2","Coal"
"Blade_Type","3","Landfill"
"Blade_Type","4","No"
"Blade_Type","5","None or Unspecified"
"Blade_Type","6","PAT"
"Blade_Type","7","Semi U"
"Blade_Type","8","Straight"
"Blade_Type","9","U"
"Blade_Type","10","VPAT"
"Travel_Controls","1","1 Speed"
"Travel_Controls","2","2 Pedal"
"Travel_Controls","3","Differential Steer"
"Travel_Controls","4","Finger Tip"
"Travel_Controls","5","Lever"
"Travel_Controls","6","None or Unspecified"
"Travel_Controls","7","Pedal"
"Differential_Type","1","Limited Slip"
"Differential_Type","2","Locking"
"Differential_Type","3","No Spin"
"Differential_Type","4","Standard"
"Steering_Controls","1","Command Control"
"Steering_Controls","2","Conventional"
"Steering_Controls","3","Four Wheel Standard"
"Steering_Controls","4","No"
"Steering_Controls","5","Wheel"
"fiBaseModel","1","10"
"fiBaseModel","2","100"
"fiBaseModel","3","1010"
"fiBaseModel","4","1044"
"fiBaseModel","5","1050"
"fiBaseModel","6","1066"
"fiBaseModel","7","1080"
"fiBaseModel","8","1088"
"fiBaseModel","9","10DG"
"fiBaseModel","10","11"
"fiBaseModel","11","110"
"fiBaseModel","12","1105"
"fiBaseModel","13","112"
"fiBaseModel","14","115"
"fiBaseModel","15","1150"
"fiBaseModel","16","116"
"fiBaseModel","17","1166"
"fiBaseModel","18","118"
"fiBaseModel","19","1187"
"fiBaseModel","20","1188"
"fiBaseModel","21","12"
"fiBaseModel","22","120"
"fiBaseModel","23","125"
"fiBaseModel","24","1270"
"fiBaseModel","25","1280"
"fiBaseModel","26","1288"
"fiBaseModel","27","13"
"fiBaseModel","28","130"
"fiBaseModel","29","1300"
"fiBaseModel","30","1312"
"fiBaseModel","31","1340"
"fiBaseModel","32","135"
"fiBaseModel","33","137"
"fiBaseModel","34","14"
"fiBaseModel","35","140"
"fiBaseModel","36","1400"
"fiBaseModel","37","143"
"fiBaseModel","38","1450"
"fiBaseModel","39","15"
"fiBaseModel","40","150"
"fiBaseModel","41","1500"
"fiBaseModel","42","1510"
"fiBaseModel","43","153"
"fiBaseModel","44","155"
"fiBaseModel","45","1550"
"fiBaseModel","46","16"
"fiBaseModel","47","160"
"fiBaseModel","48","1600"
"fiBaseModel","49","161"
"fiBaseModel","50","163"
"fiBaseModel","51","165"
"fiBaseModel","52","1650"
"fiBaseModel","53","166"
"fiBaseModel","54","17"
"fiBaseModel","55","170"
"fiBaseModel","56","1700"
"fiBaseModel","57","1710"
"fiBaseModel","58","1737"
"fiBaseModel","59","1740"
"fiBaseModel","60","175"
"fiBaseModel","61","1750"
"fiBaseModel","62","1760XL"
"fiBaseModel","63","17ZTS"
"fiBaseModel","64","18"
"fiBaseModel","65","1800"
"fiBaseModel","66","1810"
"fiBaseModel","67","1812"
"fiBaseModel","68","1814"
"fiBaseModel","69","1818"
"fiBaseModel","70","1825"
"fiBaseModel","71","1830"
"fiBaseModel","72","1835"
"fiBaseModel","73","1838"
"fiBaseModel","74","1840"
"fiBaseModel","75","1845"
"fiBaseModel","76","185"
"fiBaseModel","77","1850"
"fiBaseModel","78","190"
"fiBaseModel","79","1900"
"fiBaseModel","80","198"
"fiBaseModel","81","1CX"
"fiBaseModel","82","20"
"fiBaseModel","83","200"
"fiBaseModel","84","2000"
"fiBaseModel","85","2022"
"fiBaseModel","86","2026"
"fiBaseModel","87","2040"
"fiBaseModel","88","2042"
"fiBaseModel","89","2044"
"fiBaseModel","90","205"
"fiBaseModel","91","2050"
"fiBaseModel","92","2054"
"fiBaseModel","93","2060"
"fiBaseModel","94","2060XL"
"fiBaseModel","95","2064"
"fiBaseModel","96","2066"
"fiBaseModel","97","2070"
"fiBaseModel","98","2074"
"fiBaseModel","99","2076"
"fiBaseModel","100","208"
"fiBaseModel","101","2086"
"fiBaseModel","102","2095"
"fiBaseModel","103","2099"
"fiBaseModel","104","21"
"fiBaseModel","105","210"
"fiBaseModel","106","2105"
"fiBaseModel","107","2109"
"fiBaseModel","108","211"
"fiBaseModel","109","2112"
"fiBaseModel","110","212"
"fiBaseModel","111","213"
"fiBaseModel","112","2130"
"fiBaseModel","113","213LC"
"fiBaseModel","114","214"
"fiBaseModel","115","215"
"fiBaseModel","116","216"
"fiBaseModel","117","217"
"fiBaseModel","118","219"
"fiBaseModel","119","22"
"fiBaseModel","120","220"
"fiBaseModel","121","221"
"fiBaseModel","122","225"
"fiBaseModel","123","2250"
"fiBaseModel","124","226"
"fiBaseModel","125","228"
"fiBaseModel","126","229"
"fiBaseModel","127","230"
"fiBaseModel","128","2300"
"fiBaseModel","129","231"
"fiBaseModel","130","232"
"fiBaseModel","131","235"
"fiBaseModel","132","236"
"fiBaseModel","133","24"
"fiBaseModel","134","240"
"fiBaseModel","135","2400"
"fiBaseModel","136","2410"
"fiBaseModel","137","242"
"fiBaseModel","138","244"
"fiBaseModel","139","245"
"fiBaseModel","140","246"
"fiBaseModel","141","248"
"fiBaseModel","142","25"
"fiBaseModel","143","250"
"fiBaseModel","144","2500"
"fiBaseModel","145","252"
"fiBaseModel","146","254"
"fiBaseModel","147","2554"
"fiBaseModel","148","256"
"fiBaseModel","149","260"
"fiBaseModel","150","262"
"fiBaseModel","151","2650"
"fiBaseModel","152","266"
"fiBaseModel","153","268"
"fiBaseModel","154","27"
"fiBaseModel","155","270"
"fiBaseModel","156","2700"
"fiBaseModel","157","272"
"fiBaseModel","158","275"
"fiBaseModel","159","277"
"fiBaseModel","160","28"
"fiBaseModel","161","280"
"fiBaseModel","162","2800"
"fiBaseModel","163","2810"
"fiBaseModel","164","290"
"fiBaseModel","165","2CX"
"fiBaseModel","166","2SDK10"
"fiBaseModel","167","2SDK6"
"fiBaseModel","168","2SDK7"
"fiBaseModel","169","2SDK8"
"fiBaseModel","170","2SGK6"
"fiBaseModel","171","3"
"fiBaseModel","172","30"
"fiBaseModel","173","300"
"fiBaseModel","174","3000"
"fiBaseModel","175","301.5"
"fiBaseModel","176","301.6"
"fiBaseModel","177","301.8"
"fiBaseModel","178","302"
"fiBaseModel","179","302.5"
"fiBaseModel","180","303"
"fiBaseModel","181","303.5"
"fiBaseModel","182","304"
"fiBaseModel","183","3044"
"fiBaseModel","184","304.5"
"fiBaseModel","185","305"
"fiBaseModel","186","307"
"fiBaseModel","187","308"
"fiBaseModel","188","310"
"fiBaseModel","189","311"
"fiBaseModel","190","312"
"fiBaseModel","191","3120"
"fiBaseModel","192","313"
"fiBaseModel","193","314"
"fiBaseModel","194","315"
"fiBaseModel","195","3.15"
"fiBaseModel","196","316"
"fiBaseModel","197","317"
"fiBaseModel","198","3170"
"fiBaseModel","199","3176"
"fiBaseModel","200","318"
"fiBaseModel","201","319"
"fiBaseModel","202","320"
"fiBaseModel","203","3200"
"fiBaseModel","204","321"
"fiBaseModel","205","3.21"
"fiBaseModel","206","322"
"fiBaseModel","207","323"
"fiBaseModel","208","324"
"fiBaseModel","209","325"
"fiBaseModel","210","3250"
"fiBaseModel","211","328"
"fiBaseModel","212","329"
"fiBaseModel","213","33"
"fiBaseModel","214","330"
"fiBaseModel","215","331"
"fiBaseModel","216","332"
"fiBaseModel","217","334"
"fiBaseModel","218","335"
"fiBaseModel","219","336"
"fiBaseModel","220","337"
"fiBaseModel","221","34"
"fiBaseModel","222","3400"
"fiBaseModel","223","341"
"fiBaseModel","224","344"
"fiBaseModel","225","345"
"fiBaseModel","226","35"
"fiBaseModel","227","350"
"fiBaseModel","228","3500"
"fiBaseModel","229","3516"
"fiBaseModel","230","3554"
"fiBaseModel","231","360"
"fiBaseModel","232","3635"
"fiBaseModel","233","3640"
"fiBaseModel","234","365"
"fiBaseModel","235","370"
"fiBaseModel","236","3725"
"fiBaseModel","237","375"
"fiBaseModel","238","380"
"fiBaseModel","239","3800"
"fiBaseModel","240","3825"
"fiBaseModel","241","385"
"fiBaseModel","242","3900"
"fiBaseModel","243","3935"
"fiBaseModel","244","3984"
"fiBaseModel","245","3C"
"fiBaseModel","246","3C1400"
"fiBaseModel","247","3C1550"
"fiBaseModel","248","3CX"
"fiBaseModel","249","3D"
"fiBaseModel","250","3D1700"
"fiBaseModel","251","3SDK5"
"fiBaseModel","252","40"
"fiBaseModel","253","400"
"fiBaseModel","254","4000"
"fiBaseModel","255","401"
"fiBaseModel","256","4010"
"fiBaseModel","257","4020"
"fiBaseModel","258","406"
"fiBaseModel","259","407"
"fiBaseModel","260","408"
"fiBaseModel","261","409"
"fiBaseModel","262","41"
"fiBaseModel","263","410"
"fiBaseModel","264","411"
"fiBaseModel","265","415"
"fiBaseModel","266","416"
"fiBaseModel","267","418"
"fiBaseModel","268","420"
"fiBaseModel","269","4230"
"fiBaseModel","270","4240"
"fiBaseModel","271","425"
"fiBaseModel","272","426"
"fiBaseModel","273","428"
"fiBaseModel","274","430"
"fiBaseModel","275","4300"
"fiBaseModel","276","432"
"fiBaseModel","277","4320"
"fiBaseModel","278","435"
"fiBaseModel","279","436"
"fiBaseModel","280","438"
"fiBaseModel","281","44"
"fiBaseModel","282","440"
"fiBaseModel","283","442"
"fiBaseModel","284","4420"
"fiBaseModel","285","443"
"fiBaseModel","286","4430"
"fiBaseModel","287","444"
"fiBaseModel","288","445"
"fiBaseModel","289","446"
"fiBaseModel","290","4475"
"fiBaseModel","291","45"
"fiBaseModel","292","450"
"fiBaseModel","293","4500"
"fiBaseModel","294","4520"
"fiBaseModel","295","4525"
"fiBaseModel","296","453"
"fiBaseModel","297","455"
"fiBaseModel","298","456"
"fiBaseModel","299","460"
"fiBaseModel","300","4615"
"fiBaseModel","301","4620"
"fiBaseModel","302","4625"
"fiBaseModel","303","463"
"fiBaseModel","304","4630"
"fiBaseModel","305","4635"
"fiBaseModel","306","4640"
"fiBaseModel","307","465"
"fiBaseModel","308","466"
"fiBaseModel","309","4700"
"fiBaseModel","310","475"
"fiBaseModel","311","480"
"fiBaseModel","312","4810"
"fiBaseModel","313","4840"
"fiBaseModel","314","490"
"fiBaseModel","315","4CX"
"fiBaseModel","316","50"
"fiBaseModel","317","500"
"fiBaseModel","318","503"
"fiBaseModel","319","507"
"fiBaseModel","320","5080"
"fiBaseModel","321","510"
"fiBaseModel","322","5110"
"fiBaseModel","323","5130"
"fiBaseModel","324","515"
"fiBaseModel","325","516"
"fiBaseModel","326","518"
"fiBaseModel","327","520"
"fiBaseModel","328","5200"
"fiBaseModel","329","521"
"fiBaseModel","330","525"
"fiBaseModel","331","530"
"fiBaseModel","332","532"
"fiBaseModel","333","5320"
"fiBaseModel","334","533"
"fiBaseModel","335","5350"
"fiBaseModel","336","538"
"fiBaseModel","337","540"
"fiBaseModel","338","542"
"fiBaseModel","339","543"
"fiBaseModel","340","544"
"fiBaseModel","341","545"
"fiBaseModel","342","548"
"fiBaseModel","343","55"
"fiBaseModel","344","550"
"fiBaseModel","345","552"
"fiBaseModel","346","553"
"fiBaseModel","347","555"
"fiBaseModel","348","5575"
"fiBaseModel","349","558"
"fiBaseModel","350","56"
"fiBaseModel","351","560"
"fiBaseModel","352","5625"
"fiBaseModel","353","5635"
"fiBaseModel","354","5640"
"fiBaseModel","355","565"
"fiBaseModel","356","566"
"fiBaseModel","357","568"
"fiBaseModel","358","570"
"fiBaseModel","359","571"
"fiBaseModel","360","572"
"fiBaseModel","361","575"
"fiBaseModel","362","580"
"fiBaseModel","363","5800"
"fiBaseModel","364","583"
"fiBaseModel","365","584"
"fiBaseModel","366","585"
"fiBaseModel","367","586"
"fiBaseModel","368","588"
"fiBaseModel","369","590"
"fiBaseModel","370","595"
"fiBaseModel","371","60"
"fiBaseModel","372","600"
"fiBaseModel","373","6000"
"fiBaseModel","374","605"
"fiBaseModel","375","608"
"fiBaseModel","376","60C"
"fiBaseModel","377","61"
"fiBaseModel","378","610"
"fiBaseModel","379","613"
"fiBaseModel","380","615"
"fiBaseModel","381","6200"
"fiBaseModel","382","620FB"
"fiBaseModel","383","621"
"fiBaseModel","384","624"
"fiBaseModel","385","630"
"fiBaseModel","386","6300"
"fiBaseModel","387","631"
"fiBaseModel","388","632"
"fiBaseModel","389","635"
"fiBaseModel","390","637"
"fiBaseModel","391","640"
"fiBaseModel","392","641"
"fiBaseModel","393","642"
"fiBaseModel","394","643"
"fiBaseModel","395","644"
"fiBaseModel","396","645"
"fiBaseModel","397","646"
"fiBaseModel","398","648"
"fiBaseModel","399","65"
"fiBaseModel","400","650"
"fiBaseModel","401","651"
"fiBaseModel","402","653"
"fiBaseModel","403","655"
"fiBaseModel","404","6612"
"fiBaseModel","405","6614"
"fiBaseModel","406","6620"
"fiBaseModel","407","6625"
"fiBaseModel","408","6627"
"fiBaseModel","409","6633"
"fiBaseModel","410","6635"
"fiBaseModel","411","6640"
"fiBaseModel","412","6644"
"fiBaseModel","413","6655"
"fiBaseModel","414","666"
"fiBaseModel","415","6675"
"fiBaseModel","416","670"
"fiBaseModel","417","672"
"fiBaseModel","418","675"
"fiBaseModel","419","680"
"fiBaseModel","420","685"
"fiBaseModel","421","688"
"fiBaseModel","422","690"
"fiBaseModel","423","693"
"fiBaseModel","424","70"
"fiBaseModel","425","700"
"fiBaseModel","426","710"
"fiBaseModel","427","715"
"fiBaseModel","428","716"
"fiBaseModel","429","720"
"fiBaseModel","430","721"
"fiBaseModel","431","722"
"fiBaseModel","432","7221"
"fiBaseModel","433","7231"
"fiBaseModel","434","724"
"fiBaseModel","435","7251"
"fiBaseModel","436","726"
"fiBaseModel","437","7261"
"fiBaseModel","438","7271"
"fiBaseModel","439","7281"
"fiBaseModel","440","730"
"fiBaseModel","441","731"
"fiBaseModel","442","732"
"fiBaseModel","443","733"
"fiBaseModel","444","736"
"fiBaseModel","445","740"
"fiBaseModel","446","741"
"fiBaseModel","447","742"
"fiBaseModel","448","743"
"fiBaseModel","449","744"
"fiBaseModel","450","745"
"fiBaseModel","451","747"
"fiBaseModel","452","748"
"fiBaseModel","453","75"
"fiBaseModel","454","750"
"fiBaseModel","455","7500"
"fiBaseModel","456","751"
"fiBaseModel","457","753"
"fiBaseModel","458","755"
"fiBaseModel","459","759"
"fiBaseModel","460","76"
"fiBaseModel","461","760"
"fiBaseModel","462","7600"
"fiBaseModel","463","762"
"fiBaseModel","464","763"
"fiBaseModel","465","770"
"fiBaseModel","466","772"
"fiBaseModel","467","773"
"fiBaseModel","468","775"
"fiBaseModel","469","7753"
"fiBaseModel","470","7775"
"fiBaseModel","471","780"
"fiBaseModel","472","7800"
"fiBaseModel","473","7810"
"fiBaseModel","474","790"
"fiBaseModel","475","792"
"fiBaseModel","476","8"
"fiBaseModel","477","80"
"fiBaseModel","478","800"
"fiBaseModel","479","8000"
"fiBaseModel","480","8008"
"fiBaseModel","481","801"
"fiBaseModel","482","8014"
"fiBaseModel","483","801.4"
"fiBaseModel","484","8015"
"fiBaseModel","485","801.5"
"fiBaseModel","486","801.6"
"fiBaseModel","487","8017"
"fiBaseModel","488","8018"
"fiBaseModel","489","802"
"fiBaseModel","490","8025"
"fiBaseModel","491","8027"
"fiBaseModel","492","803"
"fiBaseModel","493","8030"
"fiBaseModel","494","8032"
"fiBaseModel","495","804"
"fiBaseModel","496","8040"
"fiBaseModel","497","8045"
"fiBaseModel","498","805"
"fiBaseModel","499","8050"
"fiBaseModel","500","8052"
"fiBaseModel","501","805.2"
"fiBaseModel","502","806"
"fiBaseModel","503","8060"
"fiBaseModel","504","808"
"fiBaseModel","505","8080"
"fiBaseModel","506","80C"
"fiBaseModel","507","810"
"fiBaseModel","508","815"
"fiBaseModel","509","820"
"fiBaseModel","510","820-2"
"fiBaseModel","511","821"
"fiBaseModel","512","8220"
"fiBaseModel","513","8230"
"fiBaseModel","514","824"
"fiBaseModel","515","8240"
"fiBaseModel","516","825"
"fiBaseModel","517","8250"
"fiBaseModel","518","830"
"fiBaseModel","519","830-2"
"fiBaseModel","520","834"
"fiBaseModel","521","835-2"
"fiBaseModel","522","84"
"fiBaseModel","523","840"
"fiBaseModel","524","8400"
"fiBaseModel","525","8410"
"fiBaseModel","526","843"
"fiBaseModel","527","8430"
"fiBaseModel","528","844"
"fiBaseModel","529","845"
"fiBaseModel","530","848"
"fiBaseModel","531","85"
"fiBaseModel","532","850"
"fiBaseModel","533","8500"
"fiBaseModel","534","850-2"
"fiBaseModel","535","853"
"fiBaseModel","536","855"
"fiBaseModel","537","860"
"fiBaseModel","538","862"
"fiBaseModel","539","863"
"fiBaseModel","540","8630"
"fiBaseModel","541","864"
"fiBaseModel","542","8640"
"fiBaseModel","543","865"
"fiBaseModel","544","866"
"fiBaseModel","545","870"
"fiBaseModel","546","870-2"
"fiBaseModel","547","872"
"fiBaseModel","548","873"
"fiBaseModel","549","880"
"fiBaseModel","550","883"
"fiBaseModel","551","885"
"fiBaseModel","552","8850"
"fiBaseModel","553","8875"
"fiBaseModel","554","888"
"fiBaseModel","555","890"
"fiBaseModel","556","892"
"fiBaseModel","557","9"
"fiBaseModel","558","90"
"fiBaseModel","559","9007"
"fiBaseModel","560","901"
"fiBaseModel","561","9010"
"fiBaseModel","562","9013"
"fiBaseModel","563","902"
"fiBaseModel","564","9020"
"fiBaseModel","565","9021"
"fiBaseModel","566","903"
"fiBaseModel","567","9030"
"fiBaseModel","568","904"
"fiBaseModel","569","9040"
"fiBaseModel","570","9045"
"fiBaseModel","571","9050"
"fiBaseModel","572","906"
"fiBaseModel","573","9060"
"fiBaseModel","574","908"
"fiBaseModel","575","90XT"
"fiBaseModel","576","910"
"fiBaseModel","577","914"
"fiBaseModel","578","916"
"fiBaseModel","579","918"
"fiBaseModel","580","920"
"fiBaseModel","581","921"
"fiBaseModel","582","922"
"fiBaseModel","583","924"
"fiBaseModel","584","926"
"fiBaseModel","585","928"
"fiBaseModel","586","930"
"fiBaseModel","587","933"
"fiBaseModel","588","936"
"fiBaseModel","589","938"
"fiBaseModel","590","940"
"fiBaseModel","591","943"
"fiBaseModel","592","944"
"fiBaseModel","593","945"
"fiBaseModel","594","95"
"fiBaseModel","595","950"
"fiBaseModel","596","953"
"fiBaseModel","597","95XT"
"fiBaseModel","598","960"
"fiBaseModel","599","962"
"fiBaseModel","600","963"
"fiBaseModel","601","966"
"fiBaseModel","602","970"
"fiBaseModel","603","972"
"fiBaseModel","604","973"
"fiBaseModel","605","974"
"fiBaseModel","606","975"
"fiBaseModel","607","980"
"fiBaseModel","608","988"
"fiBaseModel","609","990"
"fiBaseModel","610","992"
"fiBaseModel","611","994"
"fiBaseModel","612","A220"
"fiBaseModel","613","A25"
"fiBaseModel","614","A30"
"fiBaseModel","615","A300"
"fiBaseModel","616","A35"
"fiBaseModel","617","A400"
"fiBaseModel","618","A450"
"fiBaseModel","619","A500"
"fiBaseModel","620","A525"
"fiBaseModel","621","A550"
"fiBaseModel","622","A556"
"fiBaseModel","623","A560"
"fiBaseModel","624","A566"
"fiBaseModel","625","A600"
"fiBaseModel","626","A606"
"fiBaseModel","627","A62"
"fiBaseModel","628","A66"
"fiBaseModel","629","A922"
"fiBaseModel","630","AG6"
"fiBaseModel","631","AL20"
"fiBaseModel","632","AX27"
"fiBaseModel","633","AX35"
"fiBaseModel","634","AX50"
"fiBaseModel","635","B100"
"fiBaseModel","636","B12"
"fiBaseModel","637","B17"
"fiBaseModel","638","B17-2B"
"fiBaseModel","639","B200"
"fiBaseModel","640","B21"
"fiBaseModel","641","B22"
"fiBaseModel","642","B22-2B"
"fiBaseModel","643","B250"
"fiBaseModel","644","B2630"
"fiBaseModel","645","B27"
"fiBaseModel","646","B27-2B"
"fiBaseModel","647","B3"
"fiBaseModel","648","B300"
"fiBaseModel","649","B3030"
"fiBaseModel","650","B37"
"fiBaseModel","651","B372"
"fiBaseModel","652","B4230"
"fiBaseModel","653","B5"
"fiBaseModel","654","B50"
"fiBaseModel","655","B502"
"fiBaseModel","656","B5060"
"fiBaseModel","657","B5370"
"fiBaseModel","658","B6"
"fiBaseModel","659","B6001"
"fiBaseModel","660","B7"
"fiBaseModel","661","B7610"
"fiBaseModel","662","B7800"
"fiBaseModel","663","B8250"
